ID,Block,subID,blockStratum,substratum,zone,x,y,centx,centy,long,lat,MGRS
596625_6,596625,6,wetshort,3,37,488135.8941,6747885.165,488145,6747885,38.78172975,60.86602967,37VDH
596625_7,596625,7,wetshort,1,37,484162.5734,6753883.395,484155,6753885,38.70777594,60.91975801,37VDH
596625_8,596625,8,wetshort,1,37,486133.2773,6746743.48,486135,6746745,38.74480437,60.8557296,37VDH
596625_9,596625,9,wetshort,1,37,484166.1011,6753897.954,484155,6753885,38.70777594,60.91975801,37VDH
596625_10,596625,10,wetshort,3,37,482873.9455,6750541,482865,6750555,38.68428101,60.88980789,37VDH
596625_11,596625,11,wetshort,2,37,488853.699,6746793.565,488865,6746805,38.79504817,60.85635425,37VDH
596625_12,596625,12,wetshort,4,37,486303.1518,6747080.748,486315,6747075,38.74809404,60.85869859,37VDH
596625_13,596625,13,wetshort,3,37,486434.9385,6746886.699,486435,6746895,38.75031552,60.85708667,37VDH
596625_14,596625,14,wetshort,2,37,488145.9831,6745986.443,488145,6745995,38.78184548,60.84906119,37VDH
596625_15,596625,15,wetshort,4,37,487869.7123,6746796.128,487875,6746805,38.7768263,60.85632524,37VDH
596625_16,596625,16,wetshort,2,37,487277.9284,6749327.785,487275,6749325,38.76561702,60.87893105,37VDH
596625_17,596625,17,wetshort,3,37,485253.4208,6746038.574,485265,6746025,38.72884635,60.8492341,37VDH
596625_18,596625,18,wetshort,2,37,487927.2663,6748745.993,487935,6748755,38.77780908,60.87383421,37VDH
616495_1,616495,1,gen,2,32,423960.2285,6977117.238,423975,6977115,7.503287308,62.91600537,32VMQ
616495_2,616495,2,gen,3,32,426905.2122,6980980.532,426915,6980985,7.559439625,62.95133088,32VMQ
616495_3,616495,3,gen,3,32,426500.2969,6981465.692,426495,6981465,7.55095119,62.95555302,32VMQ
616495_4,616495,4,gen,3,32,426899.0244,6980905.387,426885,6980895,7.558888258,62.95051732,32VMQ
616495_5,616495,5,gen,3,32,424126.4907,6979633.884,424125,6979635,7.505086787,62.93864691,32VMQ
616495_6,616495,6,gen,2,32,426921.8109,6979842.494,426915,6979845,7.559942507,62.94110221,32VMQ
616495_7,616495,7,gen,4,32,425092.7195,6980254.407,425085,6980265,7.523708693,62.94449842,32VMQ
616495_8,616495,8,gen,2,32,423031.7449,6983351.222,423045,6983355,7.482088076,62.97179668,32VMQ
616495_9,616495,9,gen,2,32,421507.3439,6985790.932,421515,6985785,7.450768033,62.99327146,32VMQ
616495_10,616495,10,gen,4,32,429372.1416,6983758.379,429375,6983745,7.606732508,62.97658152,32VMQ
616495_11,616495,11,gen,3,32,426977.3919,6980938.105,426975,6980925,7.56064828,62.95080458,32VMQ
616495_12,616495,12,gen,2,32,423899.2858,6976980.51,423885,6976995,7.50157119,62.9149099,32VMQ
616495_13,616495,13,gen,2,32,424630.4157,6980011.894,424635,6980025,7.514953594,62.94225211,32VMQ
616495_14,616495,14,gen,2,32,422354.4628,6979232.796,422355,6979245,7.470411013,62.93477439,32VMQ
616495_15,616495,15,gen,2,32,430149.569,6983653.179,430155,6983655,7.622152779,62.97592477,32VMQ
616495_16,616495,16,gen,3,32,421088.4362,6979046.138,421095,6979035,7.445700044,62.93261926,32VMQ
649887_1,649887,1,wetshort,2,41,667315.4897,7402917.772,667305,7402905,66.79213973,66.69892332,41WPQ
649887_2,649887,2,wetshort,4,41,670853.1667,7404300.731,670845,7404315,66.87413683,66.70959394,41WPQ
649887_3,649887,3,wetshort,3,41,668342.5253,7405874.745,668355,7405875,66.81999174,66.72493343,41WPQ
649887_4,649887,4,wetshort,4,41,669287.9706,7409272.95,669285,7409265,66.84577266,66.75476385,41WPQ
649887_5,649887,5,wetshort,1,41,668761.4865,7409595.041,668775,7409595,66.83467898,66.75799909,41WPQ
649887_6,649887,6,wetshort,1,41,669547.4741,7411616.826,669555,7411605,66.85517199,66.77555847,41WPQ
649887_7,649887,7,wetshort,2,41,669011.7831,7406332.74,669015,7406325,66.83555318,66.72859818,41WPQ
649887_8,649887,8,wetshort,2,41,669585.2717,7408243.624,669585,7408245,66.85113986,66.74546839,41WPQ
649887_9,649887,9,wetshort,1,41,671414.4222,7411551.266,671415,7411545,66.89725806,66.77398491,41WPQ
649887_10,649887,10,wetshort,3,41,669031.0746,7410070.515,669045,7410075,66.84146766,66.7621464,41WPQ
649887_11,649887,11,wetshort,3,41,662847.7796,7401737.432,662835,7401735,66.68951773,66.69085263,41WPQ
649887_12,649887,12,wetshort,2,41,668630.8865,7406858.721,668625,7406865,66.82747808,66.73364632,41WPQ
649887_13,649887,13,wetshort,3,41,670584.15,7404825.312,670575,7404825,66.86874773,66.7143088,41WPQ
649887_14,649887,14,wetshort,1,41,666753.2579,7406268.873,666765,7406265,66.78454792,66.72929323,41WPQ
649887_15,649887,15,wetshort,3,41,670293.3847,7406298.497,670305,7406295,66.86470424,66.72761584,41WPQ
649887_16,649887,16,wetshort,3,41,671428.5857,7403008.215,671415,7402995,66.88516406,66.69746188,41WPQ
649887_17,649887,17,wetshort,2,41,668360.4509,7407158.216,668355,7407165,66.82178309,66.73647998,41WPQ
649887_18,649887,18,wetshort,1,41,669271.3212,7405202.999,669285,7405215,66.84011463,66.71851404,41WPQ
649887_19,649887,19,wetshort,1,41,670642.1155,7409243.791,670635,7409235,66.87631339,66.75374606,41WPQ
649887_20,649887,20,wetshort,2,41,669639.2173,7411976.593,669645,7411965,66.85771844,66.77873071,41WPQ
701068_1,701068,1,treelossTF,2,19,239727.539,360513.6603,239715,360525,-71.34222653,3.259009976,19NBD
701068_2,701068,2,treelossTF,1,19,241838.7749,359247.4173,241845,359235,-71.32304324,3.247393563,19NBD
701068_3,701068,3,treelossTF,3,19,235519.3717,364236.828,235515,364245,-71.38007875,3.29254666,19NBD
701068_4,701068,4,treelossTF,1,19,237282.8184,364318.8559,237285,364305,-71.3641611,3.293127083,19NBD
701068_5,701068,5,treelossTF,1,19,236168.1645,363891.2761,236175,363885,-71.37413519,3.289306774,19NBD
701068_6,701068,6,treelossTF,1,19,235896.9211,366884.6708,235905,366885,-71.37662801,3.3164185,19NBD
701068_7,701068,7,treelossTF,2,19,235223.836,364316.4347,235215,364305,-71.38277814,3.293082532,19NBD
701068_8,701068,8,treelossTF,3,19,241295.0276,363330.7777,241305,363345,-71.32798542,3.284534688,19NBD
701068_9,701068,9,treelossTF,3,19,243450.6788,358790.2079,243465,358785,-71.3084642,3.243359276,19NBD
701068_10,701068,10,treelossTF,2,19,243364.9761,365765.3069,243375,365775,-71.30941847,3.306544366,19NBD
701068_11,701068,11,treelossTF,2,19,240979.6203,360199.2546,240975,360195,-71.33088763,3.256053366,19NBD
701068_12,701068,12,treelossTF,4,19,235621.6028,366462.8293,235635,366465,-71.37904729,3.31261619,19NBD
701068_13,701068,13,treelossTF,4,19,240042.6744,359812.3482,240045,359805,-71.3392436,3.252508517,19NBD
701068_14,701068,14,treelossTF,3,19,242859.5233,358781.5432,242865,358785,-71.31386042,3.243346891,19NBD
701068_15,701068,15,treelossTF,1,19,234675.7788,360855.9385,234675,360855,-71.38756075,3.261885922,19NBD
701068_16,701068,16,treelossTF,3,19,236780.2865,364154.5547,236775,364155,-71.36874473,3.291760254,19NBD
701068_17,701068,17,treelossTF,2,19,235567.1801,366987.179,235575,366975,-71.37959794,3.317224857,19NBD
701068_18,701068,18,treelossTF,3,19,240932.7838,360244.7305,240945,360255,-71.33115869,3.256595108,19NBD
701068_19,701068,19,treelossTF,2,19,243346.5515,365840.935,243345,365835,-71.30968956,3.307086112,19NBD
701068_20,701068,20,treelossTF,1,19,235082.8642,365444.1304,235095,365445,-71.38388194,3.303384548,19NBD
722463_1,722463,1,oldcrop_short,3,19,607156.6709,984152.2994,607155,984165,-68.02540712,8.902057561,19PFK
722463_2,722463,2,oldcrop_short,3,19,602566.7712,977743.7313,602565,977745,-68.06729668,8.844102365,19PFK
722463_3,722463,3,oldcrop_short,3,19,608765.2263,984072.1916,608775,984075,-68.01067663,8.901204761,19PFK
722463_4,722463,4,oldcrop_short,2,19,606368.9285,977306.4629,606375,977295,-68.03266334,8.839944775,19PFK
722463_5,722463,5,oldcrop_short,2,19,612415.6283,984690.2719,612405,984705,-67.97764901,8.906813103,19PFK
722463_6,722463,6,oldcrop_short,2,19,604236.3104,983546.0413,604245,983535,-68.05188621,8.896428248,19PFK
722463_7,722463,7,oldcrop_short,3,19,609466.7455,984259.2211,609465,984255,-68.00439723,8.902815912,19PFK
722463_8,722463,8,oldcrop_short,1,19,603573.3102,977535.543,603585,977535,-68.05802671,8.842179934,19PFK
722463_9,722463,9,oldcrop_short,2,19,605320.1114,978353.6015,605325,978345,-68.0421862,8.849465382,19PFK
722463_10,722463,10,oldcrop_short,1,19,602824.3964,977225.2514,602835,977235,-68.06485322,8.839483828,19PFK
722463_11,722463,11,oldcrop_short,1,19,605976.9973,983674.5907,605985,983685,-68.03605879,8.897744216,19PFK
722463_12,722463,12,oldcrop_short,1,19,602889.533,976683.621,602895,976695,-68.06431997,8.834598731,19PFK
722463_13,722463,13,oldcrop_short,1,19,603822.8368,978356.871,603825,978345,-68.05582575,8.849500025,19PFK
722463_14,722463,14,oldcrop_short,2,19,612250.8352,982651.0515,612255,982665,-67.97906429,8.88836771,19PFK
722463_15,722463,15,oldcrop_short,4,19,609889.6361,978110.85,609885,978105,-68.00072817,8.847186512,19PFK
722463_16,722463,16,oldcrop_short,3,19,602734.0364,975529.1542,602745,975525,-68.0657105,8.824020694,19PFK
722463_17,722463,17,oldcrop_short,4,19,607695.0384,981717.0992,607695,981705,-68.02055533,8.879796891,19PFK
722463_18,722463,18,oldcrop_short,1,19,604711.5545,983914.1021,604725,983925,-68.04751187,8.899944226,19PFK
722463_19,722463,19,oldcrop_short,3,19,602868.8778,978049.6472,602865,978045,-68.06456195,8.84680875,19PFK
722463_20,722463,20,oldcrop_short,2,19,602875.2039,977831.9746,602865,977835,-68.06456674,8.84490952,19PFK
723123_1,723123,1,treelossTF,1,28,849734.7452,998792.5351,849735,998805,-11.81947528,9.021974703,28PHR
723123_2,723123,2,treelossTF,2,28,855447.3345,1002503.663,855435,1002495,-11.76739775,9.054845372,28PHR
723123_3,723123,3,treelossTF,4,28,857748.6967,1004312.221,857745,1004325,-11.74626315,9.07118495,28PHR
723123_4,723123,4,treelossTF,4,28,855112.7757,998413.5374,855105,998415,-11.77072422,9.018026934,28PHR
723123_5,723123,5,treelossTF,1,28,856339.3067,1005789.739,856335,1005795,-11.75895382,9.084573677,28PHR
723123_6,723123,6,treelossTF,2,28,848699.1526,997116.3336,848685,997125,-11.8291465,9.006884885,28PHR
723123_7,723123,7,treelossTF,3,28,851554.134,1003494.52,851565,1003485,-11.80247753,9.064094923,28PHR
723123_8,723123,8,treelossTF,2,28,858530.9719,997876.1293,858525,997875,-11.73970144,9.012876094,28PHR
723123_9,723123,9,treelossTF,3,28,851454.3078,996728.2915,851445,996735,-11.80410545,9.003145789,28PHR
723123_10,723123,10,treelossTF,3,28,850072.741,1004594.133,850065,1004595,-11.81601725,9.074238308,28PHR
723123_11,723123,11,treelossTF,2,28,858245.7963,998196.9135,858255,998205,-11.74212726,9.015877867,28PHR
723123_12,723123,12,treelossTF,3,28,856179.7533,1003408.352,856185,1003395,-11.76051129,9.062912568,28PHR
723123_13,723123,13,treelossTF,1,28,850788.5722,997656.0737,850785,997665,-11.8100271,9.011596635,28PHR
723123_14,723123,14,treelossTF,1,28,857691.8608,996613.5531,857685,996615,-11.74743347,9.001565376,28PHR
723123_15,723123,15,treelossTF,2,28,852388.45,1004932.079,852375,1004925,-11.79500291,9.077034847,28PHR
723123_16,723123,16,treelossTF,1,28,853125.1476,1001031.538,853125,1001025,-11.78850177,9.041754968,28PHR
723123_17,723123,17,treelossTF,2,28,853685.1911,1003551.516,853695,1003545,-11.78312105,9.064466958,28PHR
723123_18,723123,18,treelossTF,1,28,852198.8149,999344.1781,852195,999345,-11.79708468,9.026657098,28PHR
723123_19,723123,19,treelossTF,3,28,849835.1898,1004931.151,849825,1004925,-11.81817154,9.077237555,28PHR
723123_20,723123,20,treelossTF,3,28,854501.141,1000520.955,854505,1000515,-11.77600599,9.037039221,28PHR
782693_1,782693,1,treelossTF,3,13,348799.1578,2936918.58,348795,2936925,-106.5178404,26.54489508,13RCK
782693_2,782693,2,treelossTF,3,13,353623.0451,2930009.256,353625,2929995,-106.4685725,26.48285129,13RCK
782693_3,782693,3,treelossTF,3,13,348367.2956,2936658.376,348375,2936655,-106.5220231,26.54241312,13RCK
782693_4,782693,4,treelossTF,2,13,347706.0595,2927961.885,347715,2927955,-106.5276073,26.463816,13RCK
782693_5,782693,5,treelossTF,2,13,344626.9058,2930222.075,344625,2930235,-106.5588721,26.48406026,13RCK
782693_6,782693,6,treelossTF,4,13,348528.1878,2929593.18,348525,2929605,-106.51968,26.47879569,13RCK
782693_7,782693,7,treelossTF,2,13,347849.9628,2928026.352,347835,2928015,-106.5264111,26.46437043,13RCK
782693_8,782693,8,treelossTF,1,13,345483.8034,2935556.003,345495,2935545,-106.5507896,26.53208283,13RCK
782693_9,782693,9,treelossTF,1,13,344827.1035,2935236.317,344835,2935245,-106.5573756,26.52930289,13RCK
782693_10,782693,10,treelossTF,1,13,345506.0272,2935763.596,345495,2935755,-106.5508151,26.53397827,13RCK
782693_11,782693,11,treelossTF,3,13,347827.9701,2928476.495,347835,2928465,-106.5264647,26.46843216,13RCK
782693_12,782693,12,treelossTF,1,13,345015.0769,2936466.463,345015,2936475,-106.5557192,26.54042439,13RCK
782693_13,782693,13,treelossTF,3,13,347188.6736,2929109.68,347175,2929095,-106.533159,26.47404764,13RCK
782693_14,782693,14,treelossTF,1,13,345004.5381,2936265.878,345015,2936265,-106.5556937,26.53852897,13RCK
782693_15,782693,15,treelossTF,3,13,347522.9479,2929319.188,347535,2929305,-106.5295736,26.47598184,13RCK
782693_16,782693,16,treelossTF,1,13,345839.2335,2935680.278,345825,2935695,-106.5474965,26.5334727,13RCK
782693_17,782693,17,treelossTF,2,13,348099.3183,2929893.051,348105,2929905,-106.5239282,26.4814586,13RCK
782693_18,782693,18,treelossTF,4,13,345320.9392,2929897.515,345315,2929905,-106.5519115,26.48115712,13RCK
796166_1,796166,1,builtnewalert,3,14,595665.9782,3341013.3,595665,3341025,-98.00617174,30.19693493,14RNU
796166_2,796166,2,builtnewalert,1,14,601804.787,3342174.011,601815,3342165,-97.94218053,30.20672118,14RNU
796166_3,796166,3,builtnewalert,1,14,598247.9792,3337032.41,598245,3337035,-97.97974363,30.16072759,14RNU
796166_4,796166,4,builtnewalert,4,14,592267.3607,3342516.16,592275,3342525,-98.04125381,30.21073168,14RNU
796166_5,796166,5,builtnewalert,1,14,597700.1237,3337183.63,597705,3337185,-97.98533683,30.16212451,14RNU
796166_6,796166,6,builtnewalert,3,14,597718.6702,3337452.263,597705,3337455,-97.98531188,30.16456071,14RNU
796166_7,796166,7,builtnewalert,3,14,598221.3887,3336997.635,598215,3337005,-97.98005792,30.16045932,14RNU
796166_8,796166,8,builtnewalert,2,14,600522.2561,3344581.055,600525,3344595,-97.9553496,30.22875404,14RNU
796166_9,796166,9,builtnewalert,2,14,598436.6245,3337794.101,598425,3337785,-97.97780479,30.16748025,14RNU
796166_10,796166,10,builtnewalert,2,14,595812.2116,3340556.262,595815,3340545,-98.00465721,30.19259208,14RNU
796166_11,796166,11,builtnewalert,3,14,599377.5434,3338258.859,599385,3338265,-97.9677909,30.1717332,14RNU
796166_12,796166,12,builtnewalert,3,14,599231.0796,3343880.263,599235,3343875,-97.96882117,30.22236377,14RNU
796166_13,796166,13,builtnewalert,2,14,594609.1868,3336787.615,594615,3336795,-98.01745726,30.15884971,14RNU
796166_14,796166,14,builtnewalert,4,14,594136.5708,3343284.296,594135,3343275,-98.02186363,30.21735618,14RNU
796166_15,796166,15,builtnewalert,1,14,592309.6953,3338703.506,592305,3338715,-98.04127527,30.17635148,14RNU
796166_16,796166,16,builtnewalert,1,14,598496.6917,3342238.829,598485,3342225,-97.97676767,30.20753711,14RNU
796166_17,796166,17,builtnewalert,2,14,592929.356,3344445.529,592935,3344445,-98.03422793,30.22800556,14RNU
796166_18,796166,18,builtnewalert,2,14,601326.5128,3340752.684,601335,3340755,-97.94730223,30.19403916,14RNU
796166_19,796166,19,builtnewalert,1,14,595414.2034,3336603.294,595425,3336615,-98.00906299,30.15716232,14RNU
796166_20,796166,20,builtnewalert,3,14,600679.0216,3338706.069,600675,3338715,-97.954352,30.1756874,14RNU
805113_1,805113,1,gen,2,12,217013.6265,3548974.544,217005,3548985,-113.996827,32.0416863,12STA
805113_2,805113,2,gen,4,12,220035.0866,3556642.928,220035,3556635,-113.9670046,32.11136375,12STA
805113_3,805113,3,gen,4,12,220413.9123,3558049.783,220425,3558045,-113.963287,32.12416394,12STA
805113_4,805113,4,gen,2,12,222203.4744,3551023.775,222195,3551025,-113.9425179,32.06135317,12STA
805113_5,805113,5,gen,2,12,224606.7389,3549066.629,224595,3549075,-113.9165675,32.04437112,12STA
805113_6,805113,6,gen,2,12,216910.583,3551048.889,216915,3551055,-113.9983876,32.06031313,12STA
805113_7,805113,7,gen,2,12,224149.0701,3550794.071,224145,3550785,-113.9218177,32.05966849,12STA
805113_8,805113,8,gen,2,12,221108.2844,3550067.441,221115,3550065,-113.9536661,32.05243783,12STA
805113_9,805113,9,gen,2,12,218514.1056,3551379.079,218505,3551385,-113.9816627,32.06368343,12STA
805113_10,805113,10,gen,2,12,223295.4927,3550711.187,223305,3550725,-113.9306877,32.05892254,12STA
806902_1,806902,1,gen,4,30,655510.5979,3605369.122,655515,3605355,-1.343239835,32.57474051,30SXB
806902_2,806902,2,gen,2,30,655909.9211,3599147.856,655905,3599145,-1.340117549,32.51868867,30SXB
806902_3,806902,3,gen,2,30,658588.3313,3600186.178,658575,3600195,-1.311524149,32.52777839,30SXB
806902_4,806902,4,gen,2,30,654373.1641,3600989.083,654375,3600975,-1.356100724,32.53540426,30SXB
806902_5,806902,5,gen,2,30,658602.8199,3596713.817,658605,3596715,-1.311791604,32.49639442,30SXB
806902_6,806902,6,gen,2,30,661739.5235,3603485.912,661725,3603495,-1.277428279,32.55707964,30SXB
806902_7,806902,7,gen,4,30,657759.6632,3600609.932,657765,3600615,-1.320075166,32.53168108,30SXB
806902_8,806902,8,gen,2,30,659983.1494,3597967.339,659985,3597975,-1.296894112,32.50755807,30SXB
806902_9,806902,9,gen,2,30,652791.9001,3603836.983,652785,3603825,-1.372562555,32.56132396,30SXB
806902_10,806902,10,gen,2,30,657722.7121,3596853.857,657735,3596865,-1.321023408,32.49787088,30SXB
815373_1,815373,1,treelosswet,3,17,727333.2954,3788249.309,727335,3788235,-78.53245733,34.21036913,17SQT
815373_2,815373,2,treelosswet,2,17,733162.6317,3787702.601,733155,3787695,-78.46948482,34.20421708,17SQT
815373_3,815373,3,treelosswet,1,17,725444.1937,3787841.323,725445,3787845,-78.55305689,34.20726598,17SQT
815373_4,815373,4,treelosswet,1,17,726235.9665,3788973.878,726225,3788985,-78.5442996,34.21736858,17SQT
815373_5,815373,5,treelosswet,3,17,734689.1194,3787809.786,734685,3787815,-78.45286102,34.20495465,17SQT
815373_6,815373,6,treelosswet,4,17,734998.2573,3789477.279,734985,3789465,-78.44915963,34.21975293,17SQT
815373_7,815373,7,treelosswet,1,17,726088.5141,3788044.333,726075,3788055,-78.54616961,34.20902158,17SQT
815373_8,815373,8,treelosswet,2,17,733695.0888,3793128.266,733695,3793125,-78.46216102,34.25301883,17SQT
815373_9,815373,9,treelosswet,3,17,732425.864,3792952.189,732435,3792945,-78.47588088,34.25167951,17SQT
815373_10,815373,10,treelosswet,3,17,732763.2739,3787520.514,732765,3787515,-78.47376242,34.20268254,17SQT
815373_11,815373,11,treelosswet,2,17,731073.2198,3787419.738,731085,3787425,-78.49200435,34.20224569,17SQT
815373_12,815373,12,treelosswet,3,17,731559.3725,3790845.054,731565,3790845,-78.48588355,34.23295294,17SQT
815373_13,815373,13,treelosswet,2,17,735196.1568,3787339.744,735195,3787335,-78.44746103,34.20051499,17SQT
815373_14,815373,14,treelosswet,3,17,725644.1903,3788172.248,725655,3788175,-78.55069335,34.21019391,17SQT
815373_15,815373,15,treelosswet,1,17,734439.1967,3792981.933,734445,3792975,-78.4540641,34.25149854,17SQT
815373_16,815373,16,treelosswet,4,17,729106.7492,3792466.98,729105,3792465,-78.51214003,34.24809378,17SQT
